Location;Births
Western European and Others Group (WEOG);50420.269
Western European and Others Group (WEOG);50368.627
Western European and Others Group (WEOG);50374.095
Western European and Others Group (WEOG);50387.986
Western European and Others Group (WEOG);50354.356
Western European and Others Group (WEOG);50304.951
Western European and Others Group (WEOG);50236.473
Western Sahara;4.218
Western Sahara;6.838
Western Sahara;10.876
Western Sahara;15.97
Western Sahara;16.847
Western Sahara;24.885
Western Sahara;33.245
Western Sahara;35.185
Western Sahara;37.129
Western Sahara;38.76
Western Sahara;44.869
Western Sahara;50.276
Western Sahara;55.86
Western Sahara;57.025
Western Sahara;58.885
Western Sahara;59.793
Western Sahara;60.469
Western Sahara;61.623
Western Sahara;63.054
Western Sahara;64.449
Western Sahara;65.277
Western Sahara;65.805
Western Sahara;66.4
Western Sahara;67.095
Western Sahara;68.031
Western Sahara;68.946
Western Sahara;69.746
Western Sahara;70.526
Western Sahara;71.273
Western Sahara;71.979
World;490291.785
World;514362.273
World;561400.825
World;598599.363
World;612104.175
World;608084.113
World;647106.919
World;697950.24
World;669030.915
World;660106.261
World;666529.348
World;686395.224
World;697771.107
World;701277.931
World;697667.775
World;696097.145
World;698097.278
World;701021.554
World;703586.323
World;703038.916
World;699844.083
World;694432.791
World;688978.578
World;682925.708
World;676793.552
World;669947.52
World;661184.448
World;651246.458
World;640479.054
World;629582.405
World Bank Regional Groups (developing only);409131.935
World Bank Regional Groups (developing only);430405.039
World Bank Regional Groups (developing only);476599.667
World Bank Regional Groups (developing only);517289.438
